,Series,Symbol,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Total_Cost,Day_Perc_Change,Trend
380,EQ,HDFCBANK,2018-11-22,2018.75,2013.25,2035.0,2000.15,       2006.25,2005.5,2023.07,3243638,6562105543.15,115047,1938559,59.76,11,2018,6505116009.0,-0.006563467492260111,Slight or No change
381,EQ,HDFCBANK,2018-11-26,2005.5,2013.9,2052.0,2012.05,       2050.00,2049.8,2040.0,4546109,9274060072.9,165102,3534083,77.74,11,2018,9318614228.2,0.022089254549987558,Slight or No change
382,EQ,HDFCBANK,2018-11-27,2049.8,2041.05,2067.9,2040.75,       2064.00,2064.0,2056.61,3223860,6630237996.2,120598,2433069,75.47,11,2018,6654047040.0,0.006927505122450883,Slight or No change
383,EQ,HDFCBANK,2018-11-28,2064.0,2065.0,2098.6,2060.1,       2091.00,2089.25,2087.01,3255277,6793787378.2,118889,2212588,67.97,11,2018,6801087472.25,0.01223352713178305,Slight or No change
384,EQ,HDFCBANK,2018-11-29,2089.25,2101.0,2137.4,2094.0,       2132.25,2131.05,2115.77,7977159,16877830185.75,137395,4939239,61.92,11,2018,16999724686.95,0.020007179609907944,Slight or No change
385,EQ,HDFCBANK,2018-11-30,2131.05,2130.0,2137.55,2110.0,       2120.45,2128.45,2123.64,3260231,6923545037.8,113720,2370067,72.7,11,2018,6939238671.95,-0.0012200558410174756,Slight or No change
386,EQ,HDFCBANK,2018-12-03,2128.45,2131.0,2142.0,2106.9,       2111.50,2113.3,2124.73,2699964,5736686717.7,127153,1880609,69.65,12,2018,5705833921.200001,-0.0071178557166010625,Slight or No change
387,EQ,HDFCBANK,2018-12-04,2113.3,2105.4,2111.0,2078.6,       2086.90,2085.55,2087.81,2039355,4257781100.75,105043,1377607,67.55,12,2018,4253176820.2500005,-0.013131121941986512,Slight or No change
388,EQ,HDFCBANK,2018-12-05,2085.55,2078.0,2105.3,2075.95,       2103.00,2099.2,2095.14,2949711,6180060012.2,126657,2011056,68.18,12,2018,6192033331.2,0.006545036081609057,Slight or No change
389,EQ,HDFCBANK,2018-12-06,2099.2,2089.7,2101.65,2085.0,       2096.80,2097.05,2092.75,2932563,6137116154.55,112545,1841640,62.8,12,2018,6149731239.150001,-0.0010241996951217969,Slight or No change
390,EQ,HDFCBANK,2018-12-07,2097.05,2106.7,2118.0,2080.3,       2115.00,2107.6,2099.32,2475980,5197871655.75,131649,1350610,54.55,12,2018,5218375448.0,0.005030876707756038,Slight or No change
391,EQ,HDFCBANK,2018-12-10,2107.6,2065.9,2104.8,2065.9,       2084.50,2088.75,2086.54,2728764,5693679871.65,138891,1801264,66.01,12,2018,5699705805.0,-0.008943822357183495,Slight or No change
392,EQ,HDFCBANK,2018-12-11,2088.75,2056.0,2071.3,2032.0,       2056.15,2059.55,2051.47,4726445,9696150473.75,241564,2468088,52.22,12,2018,9734349799.75,-0.01397965290245351,Slight or No change
393,EQ,HDFCBANK,2018-12-12,2059.55,2066.95,2089.8,2060.1,       2084.60,2085.3,2078.41,2842622,5908146554.45,146407,1922295,67.62,12,2018,5927719656.6,0.012502731179141024,Slight or No change
394,EQ,HDFCBANK,2018-12-13,2085.3,2095.0,2125.0,2091.3,       2100.00,2101.3,2106.01,1766059,3719335180.8,105301,772172,43.72,12,2018,3711019776.7000003,0.007672756917469936,Slight or No change
395,EQ,HDFCBANK,2018-12-14,2101.3,2104.9,2118.0,2088.05,       2095.10,2095.7,2100.36,1539571,3233650712.4,86089,779545,50.63,12,2018,3226478944.7,-0.002665016894303651,Slight or No change
396,EQ,HDFCBANK,2018-12-17,2095.7,2104.0,2132.6,2099.0,       2128.50,2130.2,2120.53,2109331,4472890885.35,86084,1367963,64.85,12,2018,4493296896.2,0.016462279906475086,Slight or No change
397,EQ,HDFCBANK,2018-12-18,2130.2,2124.0,2139.0,2102.6,       2138.10,2135.45,2120.42,1853492,3930178580.25,73591,830866,44.83,12,2018,3958039491.3999996,0.0024645573185615444,Slight or No change
398,EQ,HDFCBANK,2018-12-19,2135.45,2133.1,2159.4,2113.55,       2123.00,2123.45,2129.21,2252474,4795995431.55,118427,1162216,51.6,12,2018,4783015915.299999,-0.00561942447727648,Slight or No change
399,EQ,HDFCBANK,2018-12-20,2123.45,2112.55,2140.45,2102.65,       2138.00,2137.45,2119.71,1995119,4229074553.65,108131,779492,39.07,12,2018,4264467106.5499997,0.006593044338223164,Slight or No change
400,EQ,HDFCBANK,2018-12-21,2137.45,2134.0,2149.1,2109.05,       2111.15,2111.15,2126.59,2555077,5433609822.6,146305,1500441,58.72,12,2018,5394150808.55,-0.012304381389038221,Slight or No change
401,EQ,HDFCBANK,2018-12-24,2111.15,2104.0,2104.0,2077.35,       2083.00,2080.65,2088.5,1400372,2924675632.5,65118,767268,54.79,12,2018,2913684001.8,-0.014447102290220948,Slight or No change
402,EQ,HDFCBANK,2018-12-26,2080.65,2077.0,2127.0,2069.0,       2124.80,2122.35,2093.35,1900479,3978376727.0,77934,884634,46.55,12,2018,4033481605.6499996,0.020041813856246815,Slight or No change
403,EQ,HDFCBANK,2018-12-27,2122.35,2133.0,2138.2,2098.45,       2107.00,2105.05,2115.65,2909967,6156462276.7,101521,1011944,34.78,12,2018,6125626033.35,-0.00815134167314524,Slight or No change
404,EQ,HDFCBANK,2018-12-28,2105.05,2117.35,2137.75,2115.5,       2124.00,2122.9,2124.98,2353903,5001999453.5,104735,1130711,48.04,12,2018,4997100678.7,0.00847960856036667,Slight or No change
405,EQ,HDFCBANK,2018-12-31,2122.9,2137.0,2137.0,2116.7,       2121.85,2121.7,2124.35,1466632,3115638472.7,71843,794268,54.16,12,2018,3111753114.3999996,-0.000565264496679152,Slight or No change
406,EQ,HDFCBANK,2019-01-01,2121.7,2127.65,2151.0,2105.6,       2149.00,2148.1,2131.37,1593360,3396043277.4,50308,792410,49.73,1,2019,3422696616.0,0.012442852429655593,Slight or No change
407,EQ,HDFCBANK,2019-01-02,2148.1,2142.8,2147.5,2119.7,       2127.00,2128.5,2132.45,2033558,4336463537.4,95751,998186,49.09,1,2019,4328428203.0,-0.009124342442158095,Slight or No change
408,EQ,HDFCBANK,2019-01-03,2128.5,2124.2,2128.25,2103.0,       2110.00,2111.8,2112.75,3192916,6745826356.05,129992,2037811,63.82,1,2019,6742800008.8,-0.007845900869156597,Slight or No change
409,EQ,HDFCBANK,2019-01-04,2111.8,2115.25,2128.5,2110.35,       2118.85,2117.45,2119.55,1821780,3861355797.55,71863,990354,54.36,1,2019,3857528060.9999995,0.002675442750260215,Slight or No change
410,EQ,HDFCBANK,2019-01-07,2117.45,2127.7,2135.35,2118.0,       2120.50,2120.65,2128.37,1346753,2866387728.65,51524,763086,56.66,1,2019,2855991749.4500003,0.0015112517414817006,Slight or No change
411,EQ,HDFCBANK,2019-01-08,2120.65,2122.0,2123.5,2096.65,       2102.90,2103.0,2105.77,2085865,4392343434.15,63105,1156791,55.46,1,2019,4386574095.0,-0.008322919859477085,Slight or No change
412,EQ,HDFCBANK,2019-01-09,2103.0,2118.0,2121.35,2102.6,       2116.80,2116.8,2112.62,2142157,4525566666.15,86929,1494458,69.76,1,2019,4534517937.6,0.0065620542082740485,Slight or No change
413,EQ,HDFCBANK,2019-01-10,2116.8,2117.0,2123.8,2092.65,       2106.60,2108.5,2114.87,1922885,4066660283.85,79438,1122621,58.38,1,2019,4054403022.5,-0.003921012849584349,Slight or No change
414,EQ,HDFCBANK,2019-01-11,2108.5,2113.8,2124.0,2108.0,       2115.00,2111.9,2114.59,1602010,3387596238.95,68529,867953,54.18,1,2019,3383284919.0,0.0016125207493478122,Slight or No change
415,EQ,HDFCBANK,2019-01-14,2111.9,2109.9,2109.9,2098.45,       2104.90,2101.65,2102.69,1213790,2552219684.45,58066,817354,67.34,1,2019,2550961753.5,-0.004853449500449858,Slight or No change
416,EQ,HDFCBANK,2019-01-15,2101.65,2105.05,2126.5,2102.0,       2117.00,2121.9,2118.86,1271889,2694949646.95,55681,724280,56.95,1,2019,2698821269.1,0.009635286560559564,Slight or No change
417,EQ,HDFCBANK,2019-01-16,2121.9,2120.05,2125.0,2108.25,       2117.00,2120.2,2118.69,1313113,2782077967.0,72148,910308,69.32,1,2019,2784062182.6,-0.0008011687638438403,Slight or No change
418,EQ,HDFCBANK,2019-01-17,2120.2,2125.25,2135.9,2113.35,       2130.40,2132.3,2124.86,2060057,4377341580.55,77528,1170828,56.83,1,2019,4392659541.1,0.005707008772757538,Slight or No change
419,EQ,HDFCBANK,2019-01-18,2132.3,2135.0,2139.0,2114.55,       2130.00,2130.25,2128.13,1301994,2770812571.25,67451,665655,51.13,1,2019,2773572718.5,-0.000961403179665199,Slight or No change
420,EQ,HDFCBANK,2019-01-21,2130.25,2139.95,2166.5,2126.5,       2145.40,2148.15,2151.51,4390378,9445947630.45,144556,1638668,37.32,1,2019,9431190500.7,0.008402769627978035,Slight or No change
421,EQ,HDFCBANK,2019-01-22,2148.15,2146.0,2146.8,2129.05,       2132.25,2135.85,2136.85,2199244,4699456324.45,119550,1304339,59.31,1,2019,4697255297.4,-0.005725857132881873,Slight or No change
422,EQ,HDFCBANK,2019-01-23,2135.85,2134.0,2135.85,2101.45,       2106.95,2105.4,2123.27,1906072,4047104726.75,85545,1264167,66.32,1,2019,4013043988.8,-0.014256619144602745,Slight or No change
423,EQ,HDFCBANK,2019-01-24,2105.4,2110.0,2121.65,2097.9,       2098.60,2102.25,2109.73,2527893,5333167868.85,141995,1465573,57.98,1,2019,5314263059.25,-0.0014961527500713112,Slight or No change
424,EQ,HDFCBANK,2019-01-25,2102.25,2093.0,2110.0,2090.0,       2092.05,2096.0,2102.2,2815559,5918870073.55,109171,1684610,59.83,1,2019,5901411664.0,-0.002973005113568794,Slight or No change
425,EQ,HDFCBANK,2019-01-28,2096.0,2090.0,2102.05,2076.75,       2087.00,2084.15,2090.88,3840109,8029190019.85,170502,2636056,68.65,1,2019,8003363172.35,-0.005653625954198382,Slight or No change
426,EQ,HDFCBANK,2019-01-29,2084.15,2078.25,2083.0,2053.0,       2059.40,2057.6,2067.93,3690697,7632110523.3,124666,2636216,71.43,1,2019,7593978147.2,-0.012739006309526735,Slight or No change
427,EQ,HDFCBANK,2019-01-30,2057.6,2057.25,2057.25,2028.0,       2033.50,2034.7,2035.54,4628540,9421572630.55,197593,3817215,82.47,1,2019,9417690338.0,-0.01112947122861585,Slight or No change
428,EQ,HDFCBANK,2019-01-31,2034.7,2031.0,2089.75,2022.0,       2073.00,2079.95,2060.96,4144851,8542369085.8,155825,2238129,54.0,1,2019,8621082837.449999,0.02223915073475191,Slight or No change
429,EQ,HDFCBANK,2019-02-01,2079.95,2079.95,2117.0,2076.6,       2095.75,2090.45,2099.48,3913547,8216405021.45,116055,2360380,60.31,2,2019,8181074326.15,0.00504819827399694,Slight or No change
430,EQ,HDFCBANK,2019-02-04,2090.45,2095.0,2113.0,2082.65,       2098.55,2104.9,2097.57,1984572,4162769920.2,145764,1156072,58.25,2,2019,4177325602.8,0.006912387285034516,Slight or No change
431,EQ,HDFCBANK,2019-02-05,2104.9,2108.0,2119.0,2097.0,       2115.00,2114.05,2110.78,2172572,4585820145.8,73303,1548389,71.27,2,2019,4592925836.6,0.004346999857475442,Slight or No change
432,EQ,HDFCBANK,2019-02-06,2114.05,2116.25,2127.0,2113.6,       2122.00,2122.65,2120.9,2718921,5766554240.8,106255,1880675,69.17,2,2019,5771317660.650001,0.004068021096946595,Slight or No change
433,EQ,HDFCBANK,2019-02-07,2122.65,2125.05,2130.0,2105.85,       2110.90,2117.25,2122.39,1804327,3829487756.5,80400,1025176,56.82,2,2019,3820211340.75,-0.0025439898240406933,Slight or No change
434,EQ,HDFCBANK,2019-02-08,2117.25,2112.0,2144.95,2106.65,       2117.00,2122.65,2126.16,3058911,6503720043.85,98707,2028984,66.33,2,2019,6492997434.150001,0.0025504782146652527,Slight or No change
435,EQ,HDFCBANK,2019-02-11,2122.65,2113.3,2142.9,2113.3,       2139.00,2139.65,2132.18,1759091,3750705910.6,75240,985040,56.0,2,2019,3763839058.15,0.008008856853461532,Slight or No change
436,EQ,HDFCBANK,2019-02-12,2139.65,2138.0,2148.0,2124.8,       2130.05,2129.7,2137.61,2443097,5222380330.05,140474,1613693,66.05,2,2019,5203063680.9,-0.004650293272264294,Slight or No change
437,EQ,HDFCBANK,2019-02-13,2129.7,2135.55,2155.0,2132.3,       2140.00,2143.45,2146.54,2360187,5066246582.8,110054,1517418,64.29,2,2019,5058942825.15,0.006456308400244248,Slight or No change
438,EQ,HDFCBANK,2019-02-14,2143.45,2140.0,2140.0,2105.6,       2112.00,2110.2,2117.31,1860347,3938937722.7,142536,1120383,60.22,2,2019,3925704239.3999996,-0.015512374909608329,Slight or No change
439,EQ,HDFCBANK,2019-02-15,2110.2,2107.35,2108.1,2078.2,       2100.70,2100.65,2091.52,2104131,4400828253.75,89754,1316023,62.54,2,2019,4420042785.150001,-0.004525637380342951,Slight or No change
440,EQ,HDFCBANK,2019-02-18,2100.65,2106.8,2118.0,2086.0,       2089.70,2089.9,2098.16,1784686,3744564837.75,74022,1166319,65.35,2,2019,3729815271.4,-0.005117463642205999,Slight or No change
441,EQ,HDFCBANK,2019-02-19,2089.9,2089.7,2108.15,2078.2,       2083.45,2084.05,2095.84,1317159,2760560754.0,76740,794974,60.36,2,2019,2745025213.9500003,-0.0027991769941144717,Slight or No change
442,EQ,HDFCBANK,2019-02-20,2084.05,2088.5,2111.0,2081.9,       2109.00,2108.35,2095.02,1223125,2562466713.25,74227,678764,55.49,2,2019,2578775593.75,0.011659988963796275,Slight or No change
443,EQ,HDFCBANK,2019-02-21,2108.35,2101.7,2119.95,2093.6,       2115.70,2115.9,2106.26,1315386,2770549994.85,66123,737862,56.09,2,2019,2783225237.4,0.003580999359688919,Slight or No change
444,EQ,HDFCBANK,2019-02-22,2115.9,2119.4,2128.1,2089.1,       2091.00,2091.45,2099.68,2222677,4666916025.0,91486,1580811,71.12,2,2019,4648617811.65,-0.011555366510704768,Slight or No change
445,EQ,HDFCBANK,2019-02-25,2091.45,2095.15,2129.95,2095.15,       2123.00,2125.4,2113.52,2035149,4301319701.45,101852,1337157,65.7,2,2019,4325505684.6,0.016232757178034518,Slight or No change
446,EQ,HDFCBANK,2019-02-26,2125.4,2111.25,2125.0,2101.1,       2109.00,2110.65,2113.91,2401857,5077309232.0,80521,1419919,59.12,2,2019,5069479477.05,-0.006939870142090854,Slight or No change
447,EQ,HDFCBANK,2019-02-27,2110.65,2116.1,2124.45,2088.15,       2093.00,2092.25,2099.89,1757523,3690596308.9,78384,885846,50.4,2,2019,3677177496.75,-0.008717693601497212,Slight or No change
448,EQ,HDFCBANK,2019-02-28,2092.25,2093.1,2105.85,2073.2,       2076.90,2077.55,2089.8,2911344,6084140082.45,85218,1874085,64.37,2,2019,6048462727.200001,-0.007025929023778188,Slight or No change
449,EQ,HDFCBANK,2019-03-01,2077.55,2086.25,2100.9,2077.0,       2080.00,2083.35,2087.11,2338232,4880142636.85,106043,1494433,63.91,3,2019,4871355637.2,0.0027917498977159116,Slight or No change
450,EQ,HDFCBANK,2019-03-05,2083.35,2088.9,2111.1,2070.0,       2107.00,2107.1,2085.84,2959319,6172679648.4,169911,1989745,67.24,3,2019,6235581064.9,0.011399908800729497,Slight or No change
451,EQ,HDFCBANK,2019-03-06,2107.1,2110.0,2110.3,2090.55,       2103.15,2104.25,2098.7,2114511,4437716881.25,91985,1439516,68.08,3,2019,4449459771.75,-0.0013525698827772104,Slight or No change
452,EQ,HDFCBANK,2019-03-07,2104.25,2109.6,2130.0,2095.0,       2125.20,2126.5,2112.14,2551213,5388507260.25,104364,1661976,65.14,3,2019,5425154444.5,0.010573838659855062,Slight or No change
453,EQ,HDFCBANK,2019-03-08,2126.5,2115.05,2130.0,2109.45,       2129.00,2128.2,2118.36,1763365,3735433351.4,102091,1091867,61.92,3,2019,3752793392.9999995,0.0007994356924523327,Slight or No change
454,EQ,HDFCBANK,2019-03-11,2128.2,2132.0,2143.7,2122.2,       2127.50,2128.45,2131.9,2306027,4916219772.55,81824,1521179,65.97,3,2019,4908263168.15,0.00011747016257879217,Slight or No change
455,EQ,HDFCBANK,2019-03-12,2128.45,2147.0,2175.0,2137.0,       2168.00,2171.0,2154.73,3774323,8132629564.25,119425,2437537,64.58,3,2019,8194055233.0,0.019991073316263153,Slight or No change
456,EQ,HDFCBANK,2019-03-13,2171.0,2175.0,2234.0,2172.1,       2229.00,2226.55,2206.86,14291587,31539499506.0,226692,10926747,76.46,3,2019,31820933034.850002,0.025587286964532607,Slight or No change
457,EQ,HDFCBANK,2019-03-14,2226.55,2244.85,2247.5,2210.6,       2223.05,2224.75,2225.44,3844966,8556754695.15,136351,2318618,60.3,3,2019,8554088108.5,-0.0008084255911613436,Slight or No change
458,EQ,HDFCBANK,2019-03-15,2224.75,2231.0,2259.9,2228.05,       2258.00,2253.0,2247.38,3190772,7170888264.5,155151,1979190,62.03,3,2019,7188809316.0,0.01269805596134388,Slight or No change
459,EQ,HDFCBANK,2019-03-18,2253.0,2261.9,2291.65,2247.0,       2270.00,2261.45,2266.32,3589680,8135378380.9,186267,2144212,59.73,3,2019,8117881835.999999,0.0037505548158009994,Slight or No change
460,EQ,HDFCBANK,2019-03-19,2261.45,2269.5,2275.9,2251.0,       2268.00,2267.75,2262.32,2989498,6763202098.5,149528,2024488,67.72,3,2019,6779434089.5,0.0027858232549913264,Slight or No change
461,EQ,HDFCBANK,2019-03-20,2267.75,2269.0,2300.0,2261.05,       2299.00,2299.0,2287.11,2927998,6696660989.55,154406,1770484,60.47,3,2019,6731467402.0,0.013780178591114467,Slight or No change
462,EQ,HDFCBANK,2019-03-22,2299.0,2300.0,2307.0,2270.8,       2275.10,2276.15,2284.13,7600970,17361577310.25,136216,2085675,27.44,3,2019,17300947865.5,-0.009939103958242712,Slight or No change
463,EQ,HDFCBANK,2019-03-25,2276.15,2260.0,2287.85,2253.0,       2278.00,2281.3,2270.95,2299815,5222754084.55,103519,1528011,66.44,3,2019,5246567959.5,0.002262592535641428,Slight or No change
464,EQ,HDFCBANK,2019-03-26,2281.3,2275.9,2315.0,2272.6,       2313.50,2311.35,2293.76,2946712,6759060898.4,106093,1878614,63.75,3,2019,6810882781.2,0.013172314031473231,Slight or No change
465,EQ,HDFCBANK,2019-03-27,2311.35,2318.55,2328.05,2279.05,       2301.00,2299.45,2306.72,3471325,8007363872.95,186247,2016772,58.1,3,2019,7982138271.249999,-0.005148506284206267,Slight or No change
466,EQ,HDFCBANK,2019-03-28,2299.45,2298.8,2325.0,2287.85,       2308.00,2302.8,2304.15,4888582,11264012692.85,149850,3132999,64.09,3,2019,11257426629.6,0.0014568701211161716,Slight or No change
467,EQ,HDFCBANK,2019-03-29,2302.8,2304.6,2325.0,2294.0,       2316.00,2318.9,2308.98,2986742,6896338338.65,116289,1706050,57.12,3,2019,6925956023.8,0.0069914886225463935,Slight or No change
468,EQ,HDFCBANK,2019-04-01,2318.9,2325.25,2332.0,2304.6,       2306.85,2311.8,2320.63,2411769,5596835494.0,131919,1528605,63.38,4,2019,5575527574.200001,-0.003061796541463546,Slight or No change
469,EQ,HDFCBANK,2019-04-02,2311.8,2320.0,2320.0,2285.45,       2299.00,2294.85,2296.22,2727624,6263235078.1,128611,1622376,59.48,4,2019,6259487936.4,-0.007331949130547688,Slight or No change
470,EQ,HDFCBANK,2019-04-03,2294.85,2292.1,2316.0,2288.25,       2289.00,2292.75,2303.77,1914863,4411401349.85,87245,1110816,58.01,4,2019,4390302143.25,-0.000915092489705116,Slight or No change
471,EQ,HDFCBANK,2019-04-04,2292.75,2292.75,2313.0,2280.0,       2287.80,2283.95,2293.66,2302888,5282042066.4,91238,1254011,54.45,4,2019,5259681047.599999,-0.0038381855849962676,Slight or No change
472,EQ,HDFCBANK,2019-04-05,2283.95,2287.8,2313.75,2282.0,       2310.00,2305.6,2293.19,2087795,4787701075.3,109654,1253299,60.03,4,2019,4813620152.0,0.009479191751132987,Slight or No change
473,EQ,HDFCBANK,2019-04-08,2305.6,2319.0,2322.95,2280.1,       2289.20,2289.4,2298.32,1599533,3676237090.6,84319,911001,56.95,4,2019,3661970850.2000003,-0.007026370575988872,Slight or No change
474,EQ,HDFCBANK,2019-04-09,2289.4,2296.6,2303.0,2267.0,       2290.00,2287.25,2283.13,2694400,6151660741.4,97805,1860351,69.05,4,2019,6162766400.0,-0.000939110684022082,Slight or No change
475,EQ,HDFCBANK,2019-04-10,2287.25,2250.0,2284.0,2231.0,       2236.90,2237.35,2244.54,27032175,60674893006.85,194475,12397749,45.86,4,2019,60480436736.25,-0.021816591977265265,Slight or No change
476,EQ,HDFCBANK,2019-04-11,2237.35,2244.9,2263.0,2236.95,       2258.60,2257.5,2252.26,2198325,4951203521.8,82062,1148516,52.25,4,2019,4962718687.5,0.009006190359130306,Slight or No change
477,EQ,HDFCBANK,2019-04-12,2257.5,2252.1,2272.2,2252.1,       2257.00,2265.25,2262.61,2292611,5187293679.6,107144,1507969,65.78,4,2019,5193337067.75,0.003433001107419731,Slight or No change
478,EQ,HDFCBANK,2019-04-15,2265.25,2270.0,2292.9,2264.35,       2280.30,2288.8,2281.07,2554945,5828016960.0,115323,1827587,71.53,4,2019,5847758116.0,0.010396203509546398,Slight or No change
479,EQ,HDFCBANK,2019-04-16,2288.8,2290.95,2309.9,2280.3,       2307.00,2305.05,2297.97,2068444,4753214286.65,93271,1228448,59.39,4,2019,4767866842.200001,0.007099790283117802,Slight or No change
480,EQ,HDFCBANK,2019-04-18,2305.05,2313.0,2315.05,2288.0,       2293.00,2293.65,2303.58,2653714,6113045771.7,113419,1811847,68.28,4,2019,6086691116.1,-0.004945662783887639,Slight or No change
481,EQ,HDFCBANK,2019-04-22,2293.65,2325.0,2325.0,2261.0,       2266.90,2268.7,2286.36,5245105,11992211756.9,153509,2221248,42.35,4,2019,11899569713.499998,-0.010877858435245247,Slight or No change
482,EQ,HDFCBANK,2019-04-23,2268.7,2277.55,2290.0,2241.6,       2247.30,2245.3,2264.62,3820600,8652194438.25,157421,2121251,55.52,4,2019,8578393180.000001,-0.010314276898664265,Slight or No change
483,EQ,HDFCBANK,2019-04-24,2245.3,2250.0,2283.9,2247.05,       2280.95,2279.75,2263.98,3088532,6992369872.3,168685,1846136,59.77,4,2019,7041080827.0,0.01534316127020885,Slight or No change
484,EQ,HDFCBANK,2019-04-25,2279.75,2286.9,2298.8,2257.95,       2262.25,2263.45,2274.13,4521659,10282833886.8,129865,3059269,67.66,4,2019,10234549063.55,-0.007149906788025073,Slight or No change
485,EQ,HDFCBANK,2019-04-26,2263.45,2265.9,2285.0,2256.9,       2275.80,2280.95,2270.33,2926892,6645017406.0,121538,2070242,70.73,4,2019,6676094307.4,0.0077315602288541285,Slight or No change
486,EQ,HDFCBANK,2019-04-30,2280.95,2285.0,2320.0,2278.4,       2319.00,2317.45,2306.89,3134209,7230268668.8,189638,1946319,62.1,4,2019,7263372647.049999,0.016002104386330318,Slight or No change
487,EQ,HDFCBANK,2019-05-02,2317.45,2323.5,2359.65,2317.5,       2356.00,2355.8,2345.11,4292325,10065974310.35,173788,2770290,64.54,5,2019,10111859235.0,0.016548361345444462,Slight or No change
488,EQ,HDFCBANK,2019-05-03,2355.8,2364.2,2378.0,2356.5,       2365.00,2367.95,2370.96,3087880,7321238483.25,97641,2009621,65.08,5,2019,7311945445.999999,0.005157483657356243,Slight or No change
489,EQ,HDFCBANK,2019-05-06,2367.95,2348.0,2351.9,2317.05,       2327.90,2328.45,2338.56,3437023,8037675313.8,111177,2333530,67.89,5,2019,8002936204.349999,-0.016681095462319773,Slight or No change
490,EQ,HDFCBANK,2019-05-07,2328.45,2351.9,2358.0,2318.0,       2320.10,2322.35,2338.9,2481051,5802928079.35,114540,1326590,53.47,5,2019,5761868789.849999,-0.002619768515536025,Slight or No change
491,EQ,HDFCBANK,2019-05-08,2322.35,2322.55,2323.8,2288.0,       2309.00,2307.25,2304.51,3016052,6950517705.45,101965,1942147,64.39,5,2019,6958785977.0,-0.006502034577044791,Slight or No change
492,EQ,HDFCBANK,2019-05-09,2307.25,2300.0,2300.0,2271.6,       2292.00,2290.9,2287.67,2256931,5163123992.15,129719,1470611,65.16,5,2019,5170403227.900001,-0.0070863582186585505,Slight or No change
493,EQ,HDFCBANK,2019-05-10,2290.9,2291.35,2324.9,2291.35,       2296.50,2296.5,2306.93,2648550,6110007945.3,79307,1542118,58.22,5,2019,6082395075.0,0.002444454144659325,Slight or No change
494,EQ,HDFCBANK,2019-05-13,2296.5,2296.05,2313.35,2280.0,       2287.30,2287.2,2297.73,2767908,6359892195.65,145875,1652663,59.71,5,2019,6330759177.599999,-0.004049640757674777,Slight or No change
